region_name,Station,longitude,latitude,date,time,Twilight,net,mesh (um),net diamter (m),tow depth (m),bottom depth(m),volume (m3),CTD,Polychaeta,Amphipoda,Cirripedia,Cladocera,Copepoda,Cumacea,Anomura,Brachyura,Caridea,Pleocyemata,Euphausiacea,Isopoda,Mysida,Ostracoda,Bryozoa,Chaetognatha,Anthozoa,Hydromedusa,Siphonophora,Scyphozoa,Ctenophora,Echinodermata,Bivalva,Cephalopoda,Gastropoda,Pteropoda,Nemertea,Phoronida,Pisces,Platyhelminthes,Protozoa,Sipuncula,Appendicularia,Thaliacea,Animalia
Northern Vancouver Island Shelf,T08,-129.459,50.68,1998-08-27,15:01,Daylight,Bongo ONH,253,0.58,149,800,341.22,31,0,0.2824,0,0,21.29362,0,0.0422,0,0,0,0.49252,0,0,0,0,2.43416,0,0,0,0,0,0,0.0036,0.11254,0,1.53051,0.35112,0,0,0,0,0,0.03039,1.09021,0
Northern Vancouver Island Shelf,T07,-129.294,50.77,1998-08-27,16:50,Daylight,Bongo ONH,253,0.58,141,155,238.27,33,0,0,0.3653,0.04835,21.95142,0,0,0,0,0,1.5894,0,0,0,0,0.91858,0,0,0,0,0,0,0,0,0,1.27855,0,0,1.93394,0,0,0,0,0,0
Northern Vancouver Island Offshore,P08,-128.667,48.817,1998-08-28,4:01,Night,Bongo VNH,236,0.56,145,2526,56.46,18,0.16632,9.5728,0,0,3.89901,0,0.12752,0,0,0,7.09904,0,0,0.45342,0.00074,4.61722,0,0.8785,0.0209,0,0,0,0.00068,0,0.03242,7.84272,0,0,2.7028,0,1.14806,0,0.03401,0,0
Hecate Strait,H01,-128.558,51.925,1998-08-28,6:14,Daylight,Bongo ONH,253,0.58,119,122,132.58,35,0,0.17197,0,0,14.22877,0,0,0,0.01955,0,24.47502,0,0,0,0,1.98551,0,0.39222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hecate Strait,H02,-128.751,51.977,1998-08-28,8:14,Daylight,Bongo ONH,253,0.58,148,159,206.87,37,0,0.04061,0,0,8.33458,0,0,0,0,0,0.8833,0,0,0,0,5.33194,0,1.34867,0.01141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hecate Strait,H03,-128.954,52.037,1998-08-28,10:12,Daylight,Bongo ONH,253,0.58,149,178,368.39,39,0,0,0,0,2.03195,0,0,0,0,0,0.6098,0,0,0,0,4.17717,0,0.2747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hecate Strait,H05,-129.351,52.15,1998-08-28,13:46,Daylight,Bongo ONH,253,0.58,130,178,270.27,43,0,0.18086,0,0,7.1103,0,0,0.20838,0.0048,0,2.12478,0,0,0,0,1.62752,0,0.8177,0.00873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hecate Strait,H06,-129.54,52.204,1998-08-28,15:40,Daylight,Bongo ONH,253,0.58,142,206,253.88,45,0,0.08981,0,0,9.68713,0,0,0,0,0,1.33412,0,0,0,0,2.78088,0,0.25603,0,0,0.01979,0,0,0,0.00787,0.38033,0,0,0,0,0,0,0,0,0
Hecate Strait,H07,-129.733,52.258,1998-08-28,17:30,Daylight,Bongo ONH,253,0.58,148,200,312.58,47,0,0,0,0,5.67773,0,0,0,0,0,0.43458,0,0,0,0,1.10359,0,0.99814,0,0,0,0,0,0,0.00213,0.04479,0,0,0,0,0,0,0,0,0
Northern Vancouver Island Offshore,P12,-130.667,48.97,1998-08-29,4:20,Night,Bongo VNH,236,0.56,150,3013,56.36,22,0,0.20227,0,0,1.63119,0,0,0.02271,0,0,5.34861,0,0,0.2555,0,13.70304,0,0.14798,0,0,0,0,0,0,0.00148,0.29525,0,0,5.41519,0,1.25456,0,0.00284,0,0
Dixon Shelf,D01,-132.338,54.578,1998-08-29,13:00,Daylight,Bongo ONH,253,0.58,150,242,206.33,49,0,0.079,0.01241,0,1.83229,0,0,0.03683,0,0,2.91812,0,0,0.06204,0,1.62348,0,0,0.03917,0,0,0.0062,0,0,0,0.31639,0,0,0.12039,0,0,0,0,0,0
Dixon Shelf,D02,-132.63,54.503,1998-08-29,17:05,Daylight,Bongo ONH,253,0.58,150,376,201.4,51,0,0.0566,0,0,2.9365,0,0,0.02036,0,0,0.76335,0,0,0.12711,0,2.03622,0,0.25839,0,0,0,0,0,0,0,0.05402,0,0,0,0,0,0,0,0,0
Dixon Shelf,D03,-132.762,54.472,1998-08-29,18:15,Daylight,Bongo ONH,253,0.58,150,381,398.97,53,0,0.01228,0,0,1.02773,0,0,0.01028,0,0,0.00289,0,0,0,0,0.1672,0,0.25121,0,0,0.01579,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dixon Shelf,D04,-133.037,54.373,1998-08-29,20:56,Daylight,Bongo ONH,253,0.58,148,208,212.33,55,0,0.23518,0,0,4.13325,0,0,0.07724,0.0061,0,1.74182,0,0,0,0,2.89215,0,0.0989,0.01111,0,0,0,0,0,0,0.2562,0,0,0.26525,0,0,0,0.25319,0,0
Alaska Basin East,P16,-134.667,49.283,1998-08-30,5:05,Night,Bongo VNH,236,0.56,150,3644,45.59,30,0,0.48045,0,0,2.73501,0,0,0,0,0,3.0312,0.00632,0.11099,0.98268,0,7.5528,0,0.37508,0,0,0,0,0.00042,0,0.00182,0.87563,0,0,1.67361,0,1.59052,0,0,0,0
Sitka Shelf,CS1,-134.393,56.422,1998-08-31,10:28,Daylight,Bongo ONH,253,0.58,148,360,206.26,81,0,0.5527,0,0,4.62492,0,0,0.2428,0,0,4.76912,0,0,0.12412,0,1.18502,0,1.70295,0.06206,0,0,0,0,0,0,0.05275,0,0,0.2269,0,0,0,0,0,0
Sitka Shelf,CS2,-134.459,56.536,1998-08-31,12:45,Daylight,Bongo ONH,253,0.58,98,120,204.04,83,0,0.44697,0,0,10.54338,0,0,0.08038,0,0,10.47579,0,0,0,0,0.35988,0,1.69629,0,0,0,0,0.00226,0,0,0.07655,0,0,0,0,0,0,0,0,0
Alaska Basin East,P20,-138.667,49.567,1998-01-09,4:35,Night,Bongo VNH,236,0.56,150,3974,70.8,35,0,1.26565,0,0,2.05609,0,0,0,0.53955,0,2.02424,0,0,0.2486,0,0.35724,0,1.5904,0.01667,0,0,0,0,0,0,13.75141,0,0,0,0,0.64407,0,0,0,0
Broughton,TRIB-1,-126.483,50.643,1998-04-09,22:10,Night,Bongo ONH,350,0.19,20,30,16.61,,0.00265,8.92956,0.65984,0,1.1675,0,0,0.07706,0,0,0.13101,0,0,0.09633,0,1.70223,0,0,0.03811,0,0,0,0,0,0,0.16376,0,0,0,0,0,0,0.28898,0,0
Alaska Basin East,P26,-144.878,50.017,1998-05-09,20:24,Daylight,Bongo VNH,236,0.56,150,4223,61.75,57,0.00585,0.36579,0.01555,0,1.84679,0,0,0,0,0,0.64751,0.007,0,0.47935,0,1.75275,0,0.86349,0.16243,0,0,0,0,0,0,1.84972,0,0,0,0,5.69719,0,0,0,0
Broughton,CODR-1,-126.811,50.904,1998-05-09,20:30,Daylight,Bongo ONH,350,0.19,20,30,18.53,,0.00119,21.67836,3.42364,0.44037,0.30221,0,0,0.04031,0.00124,0,1.6095,0,0,0,0,1.43475,0,1.19266,0.37577,0,0,0,0,0,0,0.07339,0,0,0,0,0,0,0.96708,0,0.00276
Queen Charlotte Strait,SOIN-1,-127.035,50.636,1998-07-09,21:00,Daylight,Bongo ONH,350,0.19,20,30,17.53,,0.04141,7.93212,0.23731,0.00913,1.53632,0,0,0,0,0,2.81848,0,0,0,0,2.72025,0,0.59327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25556,0,0.0073
Johnstone Discovery,BOAT-1,-126.555,50.523,1998-08-09,20:50,Daylight,Bongo ONH,350,0.19,20,30,14.64,,0.03005,0.84426,0.21858,0.01639,0.19067,0,0,0.03887,0,0,0.78033,0,0,0,0.00036,0.6918,0,0,0.17295,0,0,0,0,0,0,0.04645,0,0,0,0,0,0,0.06557,0,0.01005
Johnstone Discovery,VERE-1,-125.777,50.391,1998-09-09,20:30,Daylight,Bongo ONH,350,0.19,20,50,17.3,,0.02035,5.00116,0.15029,0,0.80617,0,0,0.14792,0.00133,0,0.57341,0,0,0,0.0012,0.95133,0,0.6763,0,0,0.78613,0,0,0,0,0,0,0,0,0,0,0,0.04162,0,0
Bute/Toba,BICK-1,-125.397,50.448,1998-10-09,20:25,Daylight,Bongo ONH,350,0.19,20,30,16.97,,0.01556,5.09841,0.20978,0.00236,0.27599,0,0,0.01668,0.05798,0,0.57136,0,0.09428,0.67177,0,0.04973,0,1.3023,0.70872,0,0.20035,0,0,0,0,0.02004,0,0,0,0,0,0,0.0825,0,0.02055
Bute/Toba,YOUN-1,-125.355,50.354,1998-11-09,20:20,Daylight,Bongo ONH,350,0.19,20,30,18.8,,0.02926,10.74777,1.0766,0.02553,0.5146,0,0,0.07377,0.12085,0,1.99149,0,0.04255,0.05319,0.00166,0.96521,0,5.73936,2.32324,0,0.27128,0,0,0,0,0.10851,0,0,0.62021,0,0,0,0.0383,0,0.02791
Gulf Islands,YELL-5,-123.698,49.066,1998-09-16,20:40,Night,Bongo ONH,350,0.19,20,50,17.05,,0.04129,23.92258,2.03167,0,2.06488,0,0,0.20857,5.05407,0,2.59753,0,0.18768,0,0.00244,0,0,107.65982,194.31801,0,49.65396,0,0,0,0,1.43578,0,0,0,0,0,0,0.37537,0,0.003
Gulf Islands,YELL-3,-123.722,49.056,1998-09-16,21:25,Night,Bongo ONH,350,0.19,20,50,17.76,,0.0991,13.04899,1.72973,0,10.25563,0,0,0.02252,11.33064,0,3.2,0,0,0,0,0,0,113.01801,200.16487,0,49.77478,0,0,0,0,0,0,0,0,0,0,0,0.36036,0,0
Gulf Islands,YELL-1,-123.747,49.042,1998-09-16,22:20,Night,Bongo ONH,350,0.19,10,10,19.47,,0.10847,6.34823,1.11762,0.02465,0.3179,0,0,0,1.88556,0,1.56466,0,0,0,0.00214,0,0,19.22958,191.13544,0,131.23267,0,0,0,0,0.69851,0,0,0,0,0,0,0.06574,0,0.00526
Nearshore-Central West,CLAR-3,-123.922,49.237,1998-09-19,20:30,Night,Bongo ONH,350,0.19,20,200,16.54,,0.0532,69.49698,0.27086,0.01451,5.14475,0,0,0,0.04837,0,58.50447,0,0,0.19347,0.00252,0.10206,0,2.51511,8.41959,0,0,0,0.00058,0,0,0.6578,0,0,0,0,0,0,0.63845,0,0.00155
Nearshore-Central West,CLAR-2,-123.932,49.233,1998-09-19,21:30,Night,Bongo ONH,350,0.19,20,100,16.42,,0,48.36358,0.03898,0.02192,0.16921,0,0,0.01516,0.66699,0,0.06626,0,0,0,0.0019,0.0514,0,1.26675,14.0324,0,1.24239,0,0,0,0,0.04141,0,0,0,0,0,0,0.93057,0,0
Nearshore-Central West,CLAR-1,-123.943,49.224,1998-09-19,22:15,Night,Bongo ONH,350,0.19,10,20,13.81,,0,60.86024,0.50978,0.79363,0.04648,0,0,0.01803,2.34729,0,0,0,0,0.00724,0.00301,0,0,24.19261,3.89609,0,2.70818,0,0,0,0,1.57567,0,0,0,0,0,0,1.51774,0,0
Nearshore-Central East,SECR-1,-123.977,49.535,1998-09-22,20:40,Night,Bongo ONH,350,0.19,20,50,14.24,,0,53.81461,0.44944,0,0.54932,0,0,0.08989,4.625,0,245.78652,0,0,0,0.0073,0,0,2.19101,34.13933,0,17.66854,0,0.00135,0,0,1.91011,0,0,0,0,0,0,1.10112,0,0
Nearshore-Central East,SECR-3,-124.014,49.528,1998-09-22,21:40,Night,Bongo ONH,350,0.19,20,200,12.89,,0,8.1505,0,0,1.22025,0,0,0.14321,0.55361,0,0.11916,0,0,0.12413,0.00323,1.37502,0,2.21877,27.5986,0,42.20326,0,0,0,0,0.63305,0,0,0,0,0,0,1.48022,0,0
Nearshore-Central East,SECR-2,-123.995,49.532,1998-09-22,23:00,Night,Bongo ONH,350,0.19,20,200,11.26,,0,98.79218,0.34103,0,1.58175,0,0,0,0,0,0.3865,0,0,0,0,0.59964,0,7.8508,25.74725,0,28.08171,0,0.00512,0,0,0,0,0,0,0,0,0,1.92185,0,0
Northern Strait of Georgia,ATRE-3,-124.684,49.909,1998-09-26,20:50,Night,Bongo ONH,350,0.19,20,200,18.27,,0,37.88506,0.03503,0,1.12424,0,0,0,0,0,496.78992,0,0,0,0.00114,0.18478,0,2.8462,12.75008,0,35.73071,0,0,0,0,0.29776,0,0,0,0,0,0,0.07882,0,0
Northern Strait of Georgia,ATRE-2,-124.673,49.912,1998-09-26,21:25,Night,Bongo ONH,350,0.19,20,200,20.14,,0,6.13704,0,0,0.5086,0,0,0,0.5148,0,380.93347,0,0,0,0.00103,0,0,0,8.29752,0,0,0,0,0,0,0.20258,0,0,0,0,0,0,0.03972,0,0
Nearshore-North East,ATRE-1,-124.659,49.916,1998-09-26,22:00,Night,Bongo ONH,350,0.19,20,30,19.73,,0,2.81906,0,0,0.43295,0.02688,0,0.07299,1.8004,0,0,0,0,0,0.00158,0,0,2.5038,32.27562,0,55.14445,0,0,0,0,0.06893,0,0,0,0,0,0,0.17435,0,0
Nearshore-North East,SMEL-1,-125,50.036,1998-09-28,21:10,Night,Bongo ONH,350,0.19,20,50,16.84,,0.08361,27.52375,0.038,0.00178,0.70604,0,0,0.41746,1.65131,0,1.74822,0,0.66508,0,0,0.10024,0,8.1829,29.39466,0,41.99525,0,0,0,0,0.48456,0,0,0,0,0,0,0.95962,0,0
Nearshore-North East,SMEL-2,-125.016,50.046,1998-09-28,21:40,Night,Bongo ONH,350,0.19,20,100,16.17,,0.13061,32.1039,0.07916,0,10.23611,0,0,0.60483,2.00371,0,8.89746,0,0.1979,0,0,0,0,34.73098,32.10019,0,27.7551,0,0,0,0,0,0,0,0,0,0,0,0.5739,0,0
Baynes Sound,HENR-3,-124.856,49.598,1998-09-30,21:45,Night,Bongo ONH,350,0.19,20,50,16.11,,1.13619,1.34264,13.50714,0.01986,1.65884,0,0,0.04848,1.43215,0,0.04767,0,0.5959,0,0,0,0,0.80695,72.88734,0,9.28616,0,0,0,0,6.41589,0,0,0,0,0,0,0.75481,0,0
Baynes Sound,HENR-5,-124.836,49.602,1998-09-30,22:10,Night,Bongo ONH,350,0.19,10,10,15.2,,0.23303,0,14.90789,0.10526,0.65022,0,0,0.07165,0.15789,0,0,0,0.89474,0,0.01095,0,0,5.81579,29.65105,0,0.78289,0,0.00253,0,0,7.33684,0,0,0,0,0,0,1.17895,0,0
Baynes Sound,BOWS-1,-124.68,49.452,1998-01-10,22:10,Night,Bongo ONH,350,0.19,10,10,15.14,,0.02325,193.27807,0.00528,0,0.36081,0,0,0.01057,3.08435,0,0.14373,0,0.15852,0,0,0.08362,0,4.37913,17.68554,0,5.3897,0,0,0,0,0.3144,0,0,0,0,0,0,0.88771,0,0
Nearshore North West,BOWS-2,-124.672,49.459,1998-01-10,22:10,Night,Bongo ONH,350,0.19,20,50,20.37,,0,250.29454,0.12568,0,0.80346,0,0,0.04168,0.46814,0,0.99284,0,0.03927,0,0,0,0,2.36132,30.01856,0,4.00589,0,0,0,0,1.73589,0,0,0,0,0,0,0.45557,0,0
Nearshore North West,BOWS-3,-124.663,49.467,1998-01-10,23:40,Night,Bongo ONH,350,0.19,20,100,18.74,,0.07983,284.92635,0.13661,0,4.93412,0,0,0.12081,1.02455,0,0.16393,0,0,0,0,0.18015,0,1.10993,28.23842,0,7.2572,0,0,0,0,1.16115,0,0,0,0,0,0,0.78549,0,0.00034
Southern Vancouver Island Shelf (Stations B and D),LG03,-126.727,49.253,1998-06-10,8:15,Daylight,Bongo VNH,236,0.56,110,120,39.91,4,0,0,5.13155,0.03207,74.93915,0,0,0,0,0,8.3137,0,0,0,0,3.89155,0,0,0,0,0,0,0,0,0,1.63568,0,0,0,0,0,0,0.10824,0,0
Southern Vancouver Island Shelf (Stations B and D),LG07,-127.129,48.986,1998-06-10,12:48,Daylight,Bongo VNH,236,0.56,246,1061,74.61,5,0.04289,0.37529,0,0,26.32052,0,0,0,1.02399,0,0.76665,0.07613,0,3.43117,0,4.9549,0,0.20373,0.55757,0,0,0.02882,0,0,0,1.35424,0,0,0,0,3.77429,0,0.06862,0,0
Southern Vancouver Island Shelf (Stations B and D),LG06,-127.018,49.056,1998-06-10,18:08,Daylight,Bongo VNH,236,0.56,248,960,75.82,8,0.08969,0.3139,0,0,11.70003,0,0,0,0.65049,0,0.59209,0,0,2.36349,0,4.50368,0,0,0.30546,0,0,0.03123,0,0,0,0.287,0,0,0,0,0.17051,0,0.07914,0,0
Southern Vancouver Island Shelf (Stations B and D),LG04,-126.828,49.188,1998-06-10,20:36,Night,Bongo VNH,236,0.56,135,141,36.33,11,0,1.2981,0.08808,0,9.78341,0,0,0,0,0,47.80159,0,0,0,0,11.13262,0,0.20919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23782,0,0
Northern Vancouver Island Offshore,LBP7,-128.187,49.873,1998-07-10,8:04,Daylight,Bongo VNH,236,0.56,250,2200,69.12,16,0.14468,0.49479,0,0,14.71419,0,0,0,0.55266,0,1.04433,0.03333,0,0.18519,0,5.63742,0,0.7147,0.03414,0,0,0,0,0,0,0.41608,0,0,0,0,0,0,0.31736,0,0
Northern Vancouver Island Shelf,LBP5,-128.001,49.999,1998-07-10,10:52,Daylight,Bongo VNH,236,0.56,250,1290,76.31,18,0,0.20443,0,0,11.10857,0,0,0,0,0,1.91823,0,0,0.67095,0,3.75899,0,0.55039,0.13629,0,0,0.05636,0,0,0.00872,0,0.13083,0,0.3056,0,0,0,0.30968,0,0
Northern Vancouver Island Shelf,LBP3,-127.927,50.05,1998-07-10,14:24,Daylight,Bongo VNH,236,0.56,152,172,40.67,22,0.25178,0,0.22031,0.13376,6.64581,0,0,0,0,0,30.01043,0,0,0.15736,0.00409,2.13562,0,0.09343,0.31915,0,0,0.07931,0.00189,0,0.00818,1.3612,0.24549,0,0,0,0,0,2.12206,0.08498,0
Northern Vancouver Island Offshore,CS01,-129.691,50.582,1998-08-10,1:09,Night,Bongo VNH,236,0.56,249,2100,78.77,23,0.20718,1.51327,0,0,11.30927,0,0,0,0.96991,0,4.31382,0,0,0.1625,0,7.35347,0,0.16351,0.02996,0,0,0,0,0,0,0.13812,0,0,0,0,0,0,1.79886,0,0
Northern Vancouver Island Offshore,CS01,-129.692,50.582,1998-08-10,1:24,Night,Bongo VNH,236,0.56,50,2000,14.75,24,0.08136,0,0,0,65.90623,0,0,0,0,0,9.88001,0,0,1.73559,0,3.50062,0,1.64204,0,0,0,0,0,0,0,1.47525,0,0,0,0,0,0,4.25818,0,0
Northern Vancouver Island Offshore,ODAS,-129.915,50.857,1998-08-10,4:15,Night,Bongo VNH,236,0.56,49,2142,14.82,26,0.98651,0.72605,0,0,31.80322,0,0,0,1.66397,0,4.31647,0,0,0,0,3.16491,0,1.417,0,0,0,0,0.00259,0,0.03368,0.73414,0,0,0.78677,0,0,0,6.97058,0,0
Northern Vancouver Island Offshore,ODAS,-129.912,50.855,1998-08-10,4:30,Night,Bongo VNH,236,0.56,250,2142,67.08,26,0.17671,0.24388,0,0,13.81676,0,0,0,0.56947,0,4.66617,0.03435,0,0.76327,0.00248,8.46214,0,0.75999,0.70647,0,0,0,0,0,0,0.59093,0,0,0,0,0,0,1.35778,0,0
Northern Vancouver Island Shelf,CS02,-129.47,50.687,1998-08-10,6:45,Daylight,Bongo VNH,236,0.56,48,1914,13.88,31,0,0.56196,0,0,40.50813,0,0,0,0,0,15.64337,0,0,1.84438,0,3.1487,0,0,0,0,0.54035,0,0,0,0,1.56772,0,0,0.12608,0,0,0,3.81887,0,0
Northern Vancouver Island Shelf,CS02,-129.47,50.687,1998-08-10,7:00,Daylight,Bongo VNH,236,0.56,257,1914,66.8,31,0.40719,1.1976,0,0,4.27687,0,0,0,2.28743,0,55.91618,0,0,0.23952,0,5.03593,0,2.51497,0.76407,0,0,0.00412,0,0,0,0.12216,0,0,0.41389,0,0.0479,0,0.83593,0,0
Northern Vancouver Island Shelf,JI22,-129.294,50.665,1998-08-10,9:45,Daylight,Bongo VNH,236,0.56,50,1372,13.5,35,0,0,0.47407,0,27.10495,0,0,0,0,0,1.65556,0,0,0,0,3.69333,0,0,0,0,0,0.07964,0,0,0.02465,0,0.36978,0,0,0,0,0,0.768,0,0
Northern Vancouver Island Shelf,JI22,-129.294,50.665,1998-08-10,9:59,Daylight,Bongo VNH,236,0.56,241,1372,66.94,35,0,0.75889,0,0,10.52682,0,0,0,0,0,2.73189,0,0,0.57365,0,8.68276,0,0.11353,1.03795,0,0,0,0,0,0.00994,0.53421,0.14915,0,0,0,0,0,0.70224,0,0
Northern Vancouver Island Shelf,LQ03,-129.03,50.665,1998-08-10,13:24,Daylight,Bongo VNH,236,0.56,249,1100,82.38,36,0.01942,0.99005,0,0,7.79983,0,0,0,0,0,1.75347,0,0,0.6992,0,3.17227,0,0.98471,0.16921,0,0,0.01305,0.00047,0,0.00202,0.60548,0,0,0,0,0,0,0.05244,0,0
Northern Vancouver Island Shelf,LQ03,-129.025,50.668,1998-08-10,13:38,Daylight,Bongo VNH,236,0.56,52,1100,17.25,36,0,0.28406,0,0,7.01094,0,0,0,0,0,0,0,0,0,0.00241,4.19096,0,0,0,0,0,0,0,0,0.00482,0.31536,0.1447,0,0,0,0,0,0.09971,0,0
Northern Vancouver Island Shelf,CS03,-129.332,50.76,1998-08-10,15:45,Daylight,Bongo VNH,236,0.56,50,235,13.01,39,0,0,0,0,42.18736,0,0,0,0,0,0.09992,0,0,0,0,3.66518,0,0,0,0,0,0.33058,0,0,0.02558,0,0,0,0,0,0,0,1.02568,0,0
Northern Vancouver Island Shelf,CS03,-129.332,50.76,1998-08-10,16:00,Daylight,Bongo VNH,236,0.56,234,235,51.08,39,0,0.40721,0,0,4.71425,0,0,0,0,0,4.92248,0,0,0.12529,0.00081,3.66303,0,0,0.2498,0,0,0.01052,0.00038,0,0,0.15975,0,0,0,0,0,0,0.51777,0,0
Northern Vancouver Island Shelf,CS04,-129.217,50.818,1998-08-10,16:56,Daylight,Bongo VNH,236,0.56,50,100,13.67,42,0,0,0.18727,0,17.65167,0,0,0,0,0,0.30052,0,0,0.46818,0,1.50167,0,0,0,0,0,0,0,0,0.01217,0,0,0,0,0,0,0,0.31485,0,0
Northern Vancouver Island Shelf,CS04,-129.217,50.818,1998-08-10,17:05,Daylight,Bongo VNH,236,0.56,94,100,26.72,42,0,0,0,0,18.37893,0,0,0,0,0,0.24192,0,0,0,0,0.84455,0,0,0.02208,0,0,0,0,0,0,0.81437,0.37365,0,0,0,0,0,0.21646,0,1.10946
Northern Vancouver Island Shelf,CS3B,-129.452,51,1998-08-10,19:05,Daylight,Bongo VNH,236,0.56,50,223,16.24,45,0,0,0,0,9.59484,0,0,0,0,0,0.62315,0,0,0,0,0.94372,0,0,0,0,0,0,0,0,0,1.67488,0,0,0,0,0,0,1.50099,0,0
Northern Vancouver Island Shelf,CS3B,-129.452,51,1998-08-10,19:17,Daylight,Bongo VNH,236,0.56,197,223,46.19,45,0.02944,0.36372,0,0,16.86434,0,0,0,0,0,53.06223,0,0,0,0,2.39081,0,0.32908,0,0,0,0,0,0,0,0.74822,0,0,0,0,0,0,1.21515,0,0
Northern Vancouver Island Shelf,CS05,-128.996,50.939,1998-08-10,21:41,Night,Bongo VNH,236,0.56,58,65,14.82,48,0,0.31714,0.34548,1.64103,24.66701,0,0,0,0.06437,0,0.69082,0,0,0,0,0.53037,0,0,0,0,0,0.1451,0.02073,0,0.11228,0.73414,0.67368,0,0,0,0,0,4.678,0,0
Northern Vancouver Island Shelf,CS06,-128.832,51.001,1998-08-10,22:56,Night,Bongo VNH,236,0.56,55,62,16.31,50,0,0,0,1.03985,6.78221,0,0.01527,0,0.03973,0,0,0,0,0,0,0.5564,0,0,0,0,0,0,0.01413,0,0.26526,9.00552,0,0,0,0,0,0,4.93783,0,0
Northern Vancouver Island Shelf,CS07,-128.833,51,1998-09-10,0:02,Night,Bongo VNH,236,0.56,55,62,13.29,52,0,0,0,0.38525,22.58251,0,0,0,0,0,1.66652,0,0,0,0,1.59835,0,0,0,0,0,0.16181,0,0,0.20033,0.81866,0,0,0,0,0,0,6.85388,0,0
Northern Vancouver Island Shelf,CS08,-128.6,51.142,1998-09-10,1:13,Night,Bongo VNH,236,0.56,50,142,11.07,54,0,0,0,0.11563,30.37778,0,0,0,0,0,5.42005,0,0,0,0,4.20333,0,0,0,0,0,0.09713,0,0,0,0.49142,0.45095,0,0,0,0,0,1.23867,0,0
Northern Vancouver Island Shelf,CS08,-128.597,51.142,1998-09-10,1:23,Night,Bongo VNH,236,0.56,127,142,34.98,54,0,0,0,0.02744,13.11433,0,0,0,0,0,23.94425,0,0,0,0,3.45848,0,0,0,0,0,0,0,0,0.00951,1.86621,0,0,0.0241,0,0,0,0.17244,0,0
Northern Vancouver Island Shelf,CS09,-128.463,51.208,1998-09-10,2:32,Night,Bongo VNH,236,0.56,54,197,13.26,57,0,0,0.48265,0,26.31462,0,0,0,0.04887,0,11.34465,0,0,0,0,8.32889,0,0,0,0,0,0.16217,0,0.21116,0.03765,0,0,0,0,0,0,0,0.04887,0,0
Northern Vancouver Island Shelf,CS09,-128.461,51.21,1998-09-10,2:45,Night,Bongo VNH,236,0.56,192,197,38,57,0,1.51579,0.20211,0,23.11202,0,0,0,0.27263,0,214.59642,0,3.11158,0,0.00219,5.6381,0,0.2,0,0,0,0.02829,0,0,0.00876,0,0,0,0,0,0,0,0,0,0
Northern Vancouver Island Shelf,CS10,-128.333,51.275,1998-09-10,3:58,Night,Bongo VNH,236,0.56,75,78,19.61,60,0,0,0.45691,0.01632,15.22008,0,0,0,0.01652,0,2.21275,0,0,0,0,9.45028,0,0,0,0,0,0.05483,0,0,0.02546,2.08873,0,0,0,0,0,0,0.18562,0,0
Northern Vancouver Island Shelf,CPE1,-127.833,51,1998-09-10,8:21,Daylight,Bongo VNH,236,0.56,50,145,13.22,62,0.02572,0,0.55674,0.05446,3.03225,0,0.15492,0,0,0,2.8882,0,0,0,0,0.0466,0,0.14372,0.08926,0,0,0.20333,0,0,0.01888,0,0,0,0,0,0,0,0.45385,0.06536,0
Northern Vancouver Island Shelf,CPE1,-127.833,51,1998-09-10,8:28,Daylight,Bongo VNH,236,0.56,140,145,28.11,62,0,0,0.36428,0.09107,13.75352,0,0,0,0.01153,0,18.62723,0,0,0,0,2.2249,0,0,0.04198,0,0,0.153,0,0,0.0592,0.45535,0.35518,0,0,0,0,0,1.09569,0.08196,0
Northern Vancouver Island Shelf,CS1B,-128.664,50.893,1998-09-10,12:22,Daylight,Bongo VNH,236,0.56,73,73,16.83,65,0,0,1.21687,0.4183,22.62265,0,0,0,0.0385,0,1.56721,0,0,0,0.01977,2.01955,0,0,0.17528,0,0,0.76663,0,0,0.21752,1.93939,1.18645,0,0,0,0.04867,0,33.82033,0.1369,0
Northern Vancouver Island Shelf,CPE2,-128.667,50.717,1998-09-10,14:32,Daylight,Bongo VNH,236,0.56,51,125,16.83,67,0.30422,0,0,0,11.12872,0,0,0,0,0,0.28521,0,0,0,0.00494,0.17012,0,0,0.03506,0,0,0.12777,0,0,0.02966,0,0.29661,0,0,0,0,0,2.60107,0,0
Northern Vancouver Island Shelf,CPE2,-128.667,50.717,1998-09-10,14:46,Daylight,Bongo VNH,236,0.56,120,125,24.64,67,0.01623,0,0,0,7.47176,0,0,0,0,0,1.75869,0,0,0.38961,0.00844,1.02158,0,0.20779,0.09578,0,0,0.13091,0,0,0.01013,0.88312,0.1013,0,0,0,0,0,0.70755,0.02338,0
